S No.,Date,Notifier,H,M,R,L,Domain,OS,View
2040,9/19/2011,03storic,,,,,www.lrh.gov.pk/03storic.htm,Linux,mirror
2041,9/19/2011,Free MAN (LY),,,R,,www.pakistanarmy.gov.pk/AWPRev...,Win 2003,mirror
2042,9/19/2011,El Azap,H,,,,www.cbtaxila.gov.pk,Linux,mirror
2043,9/14/2011,ahmdosa hacker,,M,,,dostkhyberpakhtunkhwa.gov.pk/i...,Linux,mirror
2044,9/12/2011,stupid,,,,,www.cidadfec.gov.pk/index.php?...,Linux,mirror
2045,9/6/2011,XaDAL,,,,,www.fto.gov.pk/NewsnEvents.php,Linux,mirror
2046,8/24/2011,MCA-CRB,,,,,www.rtolahore.gov.pk/about.php,Linux,mirror
2047,8/24/2011,Sovalye,,M,R,,www.infopak.gov.pk/default.aspx,Win 2003,mirror
2048,8/18/2011,ANTI-SECURITY BRAZIL,H,,,,www.finance-mansehra.gov.pk,Linux,mirror
2049,8/16/2011,Mr52,,,R,,www.dgto.gov.pk/postinfo.html,Unknown,mirror
2050,8/16/2011,Mr52,,,R,,www.nip.gov.pk/postinfo.html,Linux,mirror
2051,8/16/2011,Mr52,,,,,www.mercantilemarine.gov.pk/Bo...,Win 2003,mirror
2052,8/2/2011,stupid,H,M,,,dsjfaisalabad.gov.pk,Linux,mirror
2053,7/26/2011,Digital Boys Underground Team,H,M,,,www.cbr.gov.pk,Linux,mirror
2054,7/26/2011,Digital Boys Underground Team,H,,,,n.fbr.gov.pk,Linux,mirror
2055,7/26/2011,Digital Boys Underground Team,,,,,www.fpsc.gov.pk/icms/admin/ima...,Linux,mirror
2056,7/26/2011,stupid,H,,,,gprh.gov.pk,Linux,mirror
2057,7/22/2011,Digital Boys Underground Team,,,R,,app.hec.gov.pk/db.htm,Win 2003,mirror
2058,7/22/2011,Digital Boys Underground Team,,M,R,,www.dev.hec.gov.pk/db.htm,Win 2003,mirror
2059,7/21/2011,stupid,H,M,,,www.financemardan.gov.pk,Linux,mirror
2060,7/21/2011,stupid,H,M,,,www.pmukhyberpakhtunkhwa.gov.pk,Linux,mirror
2061,7/21/2011,stupid,H,,,,www.financedik.gov.pk,Linux,mirror
2062,7/18/2011,TeamT3chD,,,R,,multan.gov.pk/index.php?hacked...,Unknown,mirror
2063,7/17/2011,Digital Boys Underground Team,H,M,,,aphds.hec.gov.pk,Win 2003,mirror
2064,7/17/2011,Digital Boys Underground Team,,M,,,ncgls.hec.gov.pk/db.htm,Win 2003,mirror
2065,7/15/2011,brwsk007,,,,,www.cbp.gov.pk/in.txt,Win 2003,mirror
2066,7/7/2011,MMA,,M,R,,mohtasibsindh.gov.pk/index.php...,Linux,mirror
2067,7/7/2011,MMA,H,,R,,borsindh.gov.pk,Linux,mirror
2068,7/4/2011,Max_Mafiotu,H,,,,ntcip.gov.pk,Unknown,mirror
2069,7/4/2011,indiancyberarmy,H,,,,www.gilgitbaltistan.gov.pk,Linux,mirror
2070,6/27/2011,Digital Boys Underground Team,,,,,www.fbr.gov.pk/db.txt,Linux,mirror
2071,6/22/2011,Ashiyane Digital Security Team,,,R,,www.spsc.gov.pk/portal/portals...,Win 2003,mirror
2072,6/22/2011,Digital Boys Underground Team,,,,,pap.gov.pk/db.txt,Linux,mirror
2073,6/13/2011,By_aGReSiF,,,R,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
2074,6/3/2011,IR-security,,M,R,,entcollection.punjab.gov.pk/l0...,Win 2003,mirror
2075,6/3/2011,IR-security,,M,R,,foodstamp.punjab.gov.pk/l0rd.htm,Win 2003,mirror
2076,6/3/2011,IR-security,,M,R,,makinggovernmentwork.punjab.go...,Win 2003,mirror
2077,6/3/2011,IR-security,,M,R,,hrmis.punjab.gov.pk/l0rd.htm,Win 2003,mirror
2078,6/3/2011,IR-security,,M,R,,ramzansahulat.punjab.gov.pk/l0...,Win 2003,mirror
2079,6/3/2011,IR-security,,M,R,,domicile.punjab.gov.pk/l0rd.htm,Win 2003,mirror
2080,6/3/2011,IR-security,,M,R,,pida.punjab.gov.pk/l0rd.htm,Win 2003,mirror
2081,6/3/2011,LatinHackTeam,,,R,,mgw.punjab.gov.pk/rlz.html,Win 2003,mirror
2082,6/3/2011,LatinHackTeam,,M,R,,mms.punjab.gov.pk/rlz.html,Win 2003,mirror
2083,6/3/2011,LatinHackTeam,,M,R,,ppra.punjab.gov.pk/rlz.html,Win 2003,mirror
2084,6/3/2011,LatinHackTeam,,M,R,,spis.punjab.gov.pk/rlz.html,Win 2003,mirror
2085,6/3/2011,LatinHackTeam,,M,R,,vmis.punjab.gov.pk/rlz.html,Win 2003,mirror
2086,5/22/2011,PRAYATNA JAIN,,,,,malakandpolice.gov.pk/search/s...,Linux,mirror
2087,5/18/2011,PRAYATNA JAIN,,M,,,pprasindh.gov.pk/ppratest/acti...,Linux,mirror
2088,5/13/2011,www.realwar.org,,M,,,cccexcise.punjab.gov.pk/defaul...,Win 2003,mirror
2089,5/13/2011,www.realwar.org,,,,,invpolice.punjab.gov.pk/defaul...,Win 2003,mirror
2090,5/9/2011,kaMtiEz,,M,R,,ptb.gov.pk/index.php?option=co...,Win 2003,mirror
2091,5/6/2011,Sophia Hacker Group,,,R,,www.jobs.gov.pk/pics/PNQFJBXXA...,Win 2000,mirror
2092,5/3/2011,ONET7,,M,R,,dgdp.gov.pk/INFO/Documents/,Win 2003,mirror
2093,4/28/2011,IMM0R74L5,,,,,www.ecp.gov.pk/viewpressreleas...,Win 2003,mirror
2094,4/5/2011,alsa7r,,,R,,nha.gov.pk/x.html,Win 2003,mirror
2095,3/24/2011,PRAYATNA JAIN,H,M,R,,www.nidu.gov.pk,FreeBSD,mirror
2096,3/22/2011,kaMtiEz,H,,R,,nccwd.gov.pk,Unknown,mirror
2097,3/18/2011,MCA-CRB,H,M,,,www.ipcih.gov.pk,Linux,mirror
2098,3/9/2011,Ashiyane Digital Security Team,,,R,,www.pmajk.gov.pk/application/t...,Win 2003,mirror
2099,3/9/2011,iskorpitx,,,R,,www.gsp.gov.pk/templates/beez/...,Linux,mirror
2100,3/3/2011,T34M ERR0R,H,,R,,www.ncsw.gov.pk,Linux,mirror
2101,3/3/2011,T34M ERR0R,,,,,resource.ncsw.gov.pk/thepro.txt,Linux,mirror
2102,3/2/2011,Ashiyane Digital Security Team,,,,,www.beoe.gov.pk/output/List_of...,Win 2003,mirror
2103,3/2/2011,PRAYATNA JAIN,,,R,,hesco.gov.pk/htmls/rptnewsdeta...,Win 2003,mirror
2104,2/28/2011,Swan,,M,,,mtmis.islamabad.gov.pk/islamab...,Win 2003,mirror
2105,2/28/2011,Mr.ShKrEb,H,M,,,www.iap.gov.pk,Linux,mirror
2106,2/26/2011,T34M ERR0R,,,,,balochistan.gov.pk/boy25.txt,Linux,mirror
2107,2/26/2011,sacred_relic,,M,R,,www.cda.gov.pk/cda-latest/,Win 2003,mirror
2108,2/26/2011,sacred_relic,,,R,,www.islamabad.gov.pk/islamabad...,Win 2003,mirror
2109,2/22/2011,4d0r4b13,,,R,,kpt.gov.pk/ASP/PortOperations.asp,Win 2003,mirror
2110,2/15/2011,EMIL INDIAN HACKER,H,,R,,www.mopw.gov.pk,Win 2000,mirror
2111,2/11/2011,BlackHunter.Dz,,,,,dgmepunjab.gov.pk/cgi-sys/susp...,Linux,mirror
2112,1/24/2011,vp.ip,H,M,,,www.neu.gov.pk,Linux,mirror
2113,1/24/2011,vp.ip,H,M,R,,www.phc.gov.pk,Linux,mirror
2114,1/20/2011,Mayank Yadav,,M,R,,nwfptbb.gov.pk/mack.htm,Win 2003,mirror
2115,1/19/2011,stupid,,M,,,civildefence.gov.pk/page.php?id=1,Linux,mirror
2116,1/16/2011,eXeSoul,,,R,,www.ajkmdrp.gov.pk/images/y0.txt,Linux,mirror
2117,1/5/2011,oOOoROOToOOo,H,,,,www.nwfpexcise.gov.pk,Linux,mirror
2118,1/4/2011,oOOoROOToOOo,,,R,,www.ssc-est.gov.pk/press.php?C...,Win 2003,mirror
2119,12/28/2010,Ashiyane Digital Security Team,,,R,,www.gjtmap.gov.pk/admin/,Linux,mirror
2120,12/28/2010,IslamiC GhOsTs TeaM,,,,,www.mecsindh.gov.pk/x.html,Linux,mirror
2121,12/1/2010,JaCKaL,,,R,,faisalabad.gov.pk/Tr.htm,Win 2003,mirror
2122,11/30/2010,indiancyberarmy,,,,,www.pastic.gov.pk/indian.html,Win 2003,mirror
2123,11/30/2010,indiancyberarmy,,M,R,,www.paknavy.gov.pk/indian.html,Win 2003,mirror
2124,11/30/2010,indiancyberarmy,,M,R,,www.nrb.gov.pk/indian.html,Win 2003,mirror
2125,11/30/2010,indiancyberarmy,,M,,,www.nfdc.gov.pk/indian.html,Win 2003,mirror
2126,11/30/2010,indiancyberarmy,,M,R,,www.niopk.gov.pk/indian.html,Win 2003,mirror
2127,11/30/2010,indiancyberarmy,,M,R,,www.neas.gov.pk/indian.html,Win 2003,mirror
2128,11/30/2010,indiancyberarmy,,M,,,www.nab.gov.pk/indian.html,Win 2003,mirror
2129,11/30/2010,indiancyberarmy,,M,R,,www.navtec.gov.pk/indian.html,Win 2003,mirror
2130,11/30/2010,indiancyberarmy,,M,R,,www.mofa.gov.pk/indian.html,Win 2003,mirror
2131,11/30/2010,indiancyberarmy,,M,R,,www.na.gov.pk/indian.html,Win 2003,mirror
2132,11/30/2010,indiancyberarmy,,M,R,,www.vepcon.gov.pk/indian.html,Win 2003,mirror
2133,11/30/2010,indiancyberarmy,,M,R,,www.sindh.gov.pk/indian.html,Win 2003,mirror
2134,11/30/2010,indiancyberarmy,,M,R,,www.sindhpolice.gov.pk/indian....,Win 2003,mirror
2135,11/30/2010,indiancyberarmy,,M,R,,www.pifra.gov.pk/indian.html,Win 2003,mirror
2136,11/30/2010,indiancyberarmy,,M,R,,www.pmad.gov.pk/indian.html,Win 2003,mirror
2137,11/30/2010,indiancyberarmy,,M,R,,www.pmnh.gov.pk/indian.html,Win 2003,mirror
2138,11/30/2010,indiancyberarmy,,M,R,,www.pwd.gov.pk/indian.html,Win 2003,mirror
2139,11/30/2010,indiancyberarmy,,M,R,,www.pcb.gov.pk/indian.html,Win 2003,mirror
2140,11/30/2010,indiancyberarmy,,M,R,,www.pcret.gov.pk/indian.html,Win 2003,mirror
2141,11/30/2010,indiancyberarmy,,M,R,,www.pcrwr.gov.pk/indian.html,Win 2003,mirror
2142,11/30/2010,indiancyberarmy,,M,R,,www.pcsir.gov.pk/indian.html,Win 2003,mirror
2143,11/30/2010,indiancyberarmy,,M,R,,www.pha.gov.pk/indian.html,Win 2003,mirror
2144,11/30/2010,indiancyberarmy,,M,R,,www.agp.gov.pk/indian.html,Win 2003,mirror
2145,11/30/2010,indiancyberarmy,,M,R,,www.alp.gov.pk/indian.html,Win 2003,mirror
2146,11/30/2010,indiancyberarmy,,M,,,www.cga.gov.pk/indian.html,Win 2003,mirror
2147,11/30/2010,indiancyberarmy,,M,R,,www.cii.gov.pk/indian.html,Win 2003,mirror
2148,11/30/2010,indiancyberarmy,,M,R,,www.cmsindh.gov.pk/indian.html,Win 2003,mirror
2149,11/30/2010,indiancyberarmy,,M,R,,www.eadtraining.gov.pk/indian....,Win 2003,mirror
2150,11/30/2010,indiancyberarmy,,M,R,,www.environment.gov.pk/indian....,Win 2003,mirror
2151,11/30/2010,indiancyberarmy,,M,R,,www.fab.gov.pk/indian.html,Win 2003,mirror
2152,11/30/2010,indiancyberarmy,,M,R,,www.fgehf.gov.pk/indian.html,Win 2003,mirror
2153,11/17/2010,HaCkErS eV!L,H,M,,,ajkepa.gov.pk,Linux,mirror
2154,11/13/2010,eXeSoul,,M,R,,www.nibaf.gov.pk/y0.txt,Linux,mirror
2155,11/13/2010,eXeSoul,,M,,,ipdf.gov.pk/y0.txt,Linux,mirror
2156,10/28/2010,Ma3sTr0-Dz,H,,,,survey.secp.gov.pk,Win 2003,mirror
2157,10/28/2010,Mafia Hacking Team,,M,,,pims.gov.pk/dark.html,Win 2003,mirror
2158,10/28/2010,Mafia Hacking Team,,M,,,sop.gov.pk/dark.html,Win 2003,mirror
2159,10/28/2010,Mafia Hacking Team,,M,,,customsappellatetribunal.gov.p...,Win 2003,mirror
2160,10/28/2010,Mafia Hacking Team,,M,,,cmkhyberpakhtunkhwa.gov.pk/dar...,Win 2003,mirror
2161,10/28/2010,Mafia Hacking Team,,M,,,agop.gov.pk/dark.html,Win 2003,mirror
2162,10/28/2010,Mafia Hacking Team,,,,,pakboi.gov.pk/dark.html,Win 2003,mirror
2163,10/21/2010,Ashiyane Digital Security Team,,,R,,www.amis.gov.pk/DailyReport.aspx,Win 2003,mirror
2164,10/1/2010,HEXB00T3R,H,,R,,www.abbottabad.gov.pk,Linux,mirror
2165,10/1/2010,tango_charlie,H,,R,,www.pndpunjab.gov.pk,Win 2003,mirror
2166,9/30/2010,tango_charlie,,,R,,www.supremecourt.gov.pk/web/pa...,Win 2003,mirror
2167,9/29/2010,1923Turk,,,R,,www.enercon.gov.pk/1923turk.html,Win 2003,mirror
2168,9/24/2010,Iranian DataCoders Security Team,H,,,,narcon.gov.pk,Linux,mirror
2169,9/18/2010,IslamiC GhOstS TeaM,H,M,,,npcih.gov.pk,Linux,mirror
2170,9/1/2010,By_aGReSiF,,,,,inventoryagri.punjab.gov.pk/ag...,Win 2003,mirror
2171,9/1/2010,By_aGReSiF,,M,,,www.poultry.punjab.gov.pk/agre...,Win 2003,mirror
2172,9/1/2010,By_aGReSiF,,M,,,inventorypolice.punjab.gov.pk/...,Win 2003,mirror
2173,9/1/2010,By_aGReSiF,,M,,,www.fjids.punjab.gov.pk/agresi...,Win 2003,mirror
2174,9/1/2010,By_aGReSiF,,M,,,registration.punjab.gov.pk/agr...,Win 2003,mirror
2175,9/1/2010,By_aGReSiF,,M,,,ccplahore.punjab.gov.pk/agresi...,Win 2003,mirror
2176,8/16/2010,indiancyberarmy,H,M,R,,healthnwfp.gov.pk,Win 2003,mirror
2177,8/16/2010,indiancyberarmy,H,,,,dgto.gov.pk,Win 2003,mirror
2178,8/16/2010,indiancyberarmy,H,M,,,kptrafficpolice.gov.pk,Win 2003,mirror
2179,8/14/2010,indiancyberarmy,,M,,,www.pacpnwfp.gov.pk/forum/,Linux,mirror
2180,7/30/2010,indiancyberarmy,,,R,,www.hafizabadpolice.gov.pk/ica...,Win 2003,mirror
2181,7/23/2010,-=c00lt04d=-,H,,R,,www.multan.gov.pk,Win 2003,mirror
2182,7/13/2010,Sovalye,H,,R,,www.infopak.gov.pk,Win 2003,mirror
2183,7/13/2010,By_Musti,,M,,,pmumcdp.gov.pk/index.php,Linux,mirror
2184,7/7/2010,Vezir.04,,,,,www.tremu.gov.pk/tremu1/workin...,Win 2003,mirror
2185,7/6/2010,r4diationz,,,,,dev.hec.gov.pk/appsup/submit.asp,Win 2003,mirror
2186,7/6/2010,r4diationz,,M,,,app.hec.gov.pk/appsup/submit.asp,Win 2003,mirror
2187,6/11/2010,NUTS,H,,,,www.borsindh.gov.pk,Linux,mirror
2188,6/11/2010,By_aGReSiF,,,R,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
2189,6/10/2010,By_aGReSiF,,,,,www.erra.gov.pk/index.htm,Win 2003,mirror
2190,6/9/2010,soyletmez,H,,R,,npo.gov.pk,Win 2003,mirror
2191,6/7/2010,Bobyhikaru,H,M,,,dost-nwfp.gov.pk,Linux,mirror
2192,6/7/2010,Bobyhikaru,H,M,,,fatasports.gov.pk,Linux,mirror
2193,6/2/2010,By_aGReSiF,,,,,rcell.punjab.gov.pk/fucked_isr...,Win 2003,mirror
2194,6/2/2010,By_aGReSiF,,M,,,katchiabadi.punjab.gov.pk/fuck...,Win 2003,mirror
2195,6/2/2010,By_aGReSiF,,M,,,agriculturemis.punjab.gov.pk/f...,Win 2003,mirror
2196,6/2/2010,By_aGReSiF,,M,,,entcollection.punjab.gov.pk/fu...,Win 2003,mirror
2197,6/2/2010,By_aGReSiF,,M,,,foodstamp.punjab.gov.pk/fucked...,Win 2003,mirror
2198,6/2/2010,By_aGReSiF,,M,,,spis.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2199,6/2/2010,By_aGReSiF,,M,,,inventorymis.punjab.gov.pk/fuc...,Win 2003,mirror
2200,6/2/2010,By_aGReSiF,,M,,,makinggovernmentwork.punjab.go...,Win 2003,mirror
2201,6/2/2010,By_aGReSiF,,M,,,cspc.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2202,6/2/2010,By_aGReSiF,,M,,,smis.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2203,6/2/2010,By_aGReSiF,,M,,,vmis.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2204,6/2/2010,By_aGReSiF,,M,,,hrmis.punjab.gov.pk/fucked_isr...,Win 2003,mirror
2205,6/2/2010,By_aGReSiF,,M,,,fdisone.punjab.gov.pk/fucked_i...,Win 2003,mirror
2206,6/2/2010,By_aGReSiF,,M,,,ramzansahulat.punjab.gov.pk/fu...,Win 2003,mirror
2207,6/2/2010,By_aGReSiF,,M,,,ppolice.punjab.gov.pk/fucked_i...,Win 2003,mirror
2208,6/2/2010,By_aGReSiF,,M,,,litigation.punjab.gov.pk/fucke...,Win 2003,mirror
2209,6/2/2010,By_aGReSiF,,M,,,sastiroti.punjab.gov.pk/fucked...,Win 2003,mirror
2210,6/2/2010,By_aGReSiF,,M,,,domicile.punjab.gov.pk/fucked_...,Win 2003,mirror
2211,6/2/2010,By_aGReSiF,,M,,,auqafcash.punjab.gov.pk/fucked...,Win 2003,mirror
2212,6/2/2010,By_aGReSiF,,M,,,mgw.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2213,6/2/2010,By_aGReSiF,,M,,,cid.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2214,6/2/2010,By_aGReSiF,,M,,,bor.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2215,6/2/2010,By_aGReSiF,,M,,,fsd.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2216,6/2/2010,By_aGReSiF,,M,,,fwf.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2217,6/2/2010,By_aGReSiF,,M,,,lpms.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2218,6/2/2010,By_aGReSiF,,M,,,pmomdpinp.punjab.gov.pk/fucked...,Win 2003,mirror
2219,6/2/2010,By_aGReSiF,,M,,,ppra.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2220,6/2/2010,By_aGReSiF,,M,,,pida.punjab.gov.pk/fucked_isra...,Win 2003,mirror
2221,6/2/2010,By_aGReSiF,,M,,,dmg.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2222,6/2/2010,By_aGReSiF,,M,,,mms.punjab.gov.pk/fucked_israe...,Win 2003,mirror
2223,5/25/2010,Vezir.04,,,R,,gulbergtownlahore.gov.pk/Modul...,Win 2000,mirror
2224,5/19/2010,Ashiyane Digital Security Team,H,,,,hjp.hec.gov.pk,Linux,mirror
2225,5/18/2010,GHoST61,H,M,,,sindhagrinfo.gov.pk,Linux,mirror
2226,5/17/2010,DATA ir Security Group,,,R,,www.spsc.gov.pk/portal/portals...,Win 2003,mirror
2227,5/11/2010,indiancyberarmy,H,,,,www.mohtasibsindh.gov.pk,Linux,mirror
2228,4/30/2010,DATA ir Security Group,,,R,,www.jobs.gov.pk/jobAdDetail.as...,Win 2003,mirror
2229,4/29/2010,idi0th4ck3r,,,,,tis-pastic.gov.pk/images/banne...,Win 2003,mirror
2230,4/27/2010,Inject0r,,,,,www.cholistan.gov.pk/event_det...,Linux,mirror
2231,4/24/2010,IslamiC GhOsts TeaM,,,,,pccwdnwfp.gov.pk/Jobs.php,Linux,mirror
2232,3/24/2010,EMIL INDIAN HACKER,,,,,pal.gov.pk/home/,Linux,mirror
2233,3/24/2010,-[SiLeNtp0is0n]-,H,,,,www.informationnwfp.gov.pk,Linux,mirror
2234,3/2/2010,3n_byt3,,,,,www.pwdsindh.gov.pk/portal/Por...,Win 2003,mirror
2235,3/2/2010,Sovalye,H,,R,,www.pak.gov.pk,Win 2003,mirror
2236,2/27/2010,dr@g,H,,,,ntp.gov.pk,Linux,mirror
2237,2/23/2010,indishell,,M,R,,lodhranpolice.gov.pk/indishell...,Win 2003,mirror
2238,2/23/2010,indishell,H,M,R,,pakpost.gov.pk,Win 2003,mirror
2239,2/23/2010,indishell,H,M,R,,bahawalpurpolice.gov.pk,Win 2003,mirror
2240,2/23/2010,indishell,,M,R,,khanewalpolice.gov.pk/index.php,Win 2003,mirror
2241,2/22/2010,!nf3rN.4lL,,,,,www.moe.gov.pk/Love.txt,Win 2000,mirror
2242,2/18/2010,EMIL INDIAN HACKER,,,,,www.rawalpindi.gov.pk/main_Rel...,Win 2003,mirror
2243,2/17/2010,sacred_relic,,,,,www.cda.gov.pk/cda-latest/defa...,Win 2003,mirror
2244,2/17/2010,sacred_relic,,,,,sc.hec.gov.pk/aphds/Submit.asp,Win 2003,mirror
2245,2/16/2010,urduhack,,,,,www.insuranceombudsman.gov.pk/...,Win 2003,mirror
2246,2/16/2010,sacred_relic,H,,R,,www.ncb.gov.pk,Win 2003,mirror
2247,2/7/2010,sacred_relic,,M,,,www.islamabad.gov.pk/islamabad...,Win 2003,mirror
2248,1/22/2010,Ma3sTr0-Dz,,,,,www.pakistanarmy.gov.pk/AWPRev...,Win 2003,mirror
2249,1/22/2010,ZombiE_KsA,H,,,,www.nr3c.gov.pk,Linux,mirror
2250,1/8/2010,vergil,H,M,,,psic.gov.pk,Win 2003,mirror
2251,1/8/2010,vergil,,M,,,punjabprisons.gov.pk/index.html,Win 2003,mirror
2252,1/8/2010,vergil,,M,,,sheikhupurapolice.gov.pk/index...,Win 2003,mirror
2253,12/17/2009,ISCN,,,,,nwfptbb.gov.pk/def.htm,Win 2003,mirror
2254,12/1/2009,h4v0c-,,,,,www.wapda.gov.pk/htmls/newsmed...,Win 2003,mirror
2255,11/30/2009,ICW,H,,R,,www.faisalabad.gov.pk,Win 2003,mirror
2256,11/27/2009,icw,H,M,,,www.finance.gov.pk,Win 2003,mirror
2257,11/25/2009,ICW,H,,R,,ajkmdrp.gov.pk,Linux,mirror
2258,10/22/2009,h4v0c-,H,M,,,police.punjab.gov.pk,Win 2003,mirror
2259,10/22/2009,h4v0c-,H,,,,tender.punjab.gov.pk,Win 2003,mirror
2260,10/22/2009,h4v0c-,H,M,,,www.prsp-cmiphc.gov.pk,Win 2003,mirror
2261,10/22/2009,h4v0c-,H,M,,,www.wtopunjab.gov.pk,Win 2003,mirror
2262,10/22/2009,h4v0c-,H,M,R,,www.punjab-prmp.gov.pk,Win 2003,mirror
2263,10/22/2009,h4v0c-,H,M,R,,www.punjab-zameen.gov.pk,Win 2003,mirror
2264,10/21/2009,NEO HACKER EMIL INDIAN HACKER,,,,,www.amis.gov.pk/cities.aspx,Win 2003,mirror
2265,10/21/2009,Swan,,,R,,www.pmajk.gov.pk/picgallery.asp,Win 2003,mirror
2266,10/21/2009,ICW,,,R,,www.commerce.gov.pk/indian_hac...,FreeBSD,mirror
2267,10/13/2009,d_eticket,H,,R,,www.pemra.gov.pk,Win 2003,mirror
2268,10/13/2009,1923Turk,,,,,www.niopk.gov.pk/default.html,Win 2000,mirror
2269,10/13/2009,1923Turk,,M,,,www.nfc.gov.pk/default.html,Win 2000,mirror
2270,10/13/2009,1923Turk,,M,,,www.mofa.gov.pk/default.html,Win 2000,mirror
2271,10/13/2009,1923Turk,,M,,,www.ntb.gov.pk/default.html,Win 2003,mirror
2272,10/13/2009,1923Turk,,M,,,www.nrb.gov.pk/default.html,Win 2003,mirror
2273,10/13/2009,1923Turk,,M,,,www.nip.gov.pk/default.html,Win 2003,mirror
2274,10/13/2009,1923Turk,,,,,www.cmsindh.gov.pk/1923turk.html,Win 2003,mirror
2275,10/13/2009,1923Turk,,M,,,www.cmtl.gov.pk/1923turk.html,Win 2003,mirror
2276,10/13/2009,1923Turk,,M,,,www.fgehf.gov.pk/index.html,Win 2003,mirror
2277,10/7/2009,3n_byt3,H,,,,ppsc.punjab.gov.pk,Win 2003,mirror
2278,10/6/2009,H K,H,,,,www.dgkpolice.gov.pk,Win 2003,mirror
2279,10/5/2009,INSURGENTINDIANS,,,,,www.pndpunjab.gov.pk/in.html,Win 2003,mirror
2280,9/22/2009,h4v0c-,,M,,,www.met.gov.pk/upload/,Win 2003,mirror
2281,9/21/2009,Jackh4xor,,,,,www.supremecourt.gov.pk/web/de...,Win 2003,mirror
2282,9/21/2009,INSURGENTINDIANS,,,,,www.lcdc.gov.pk/in.html,Win 2003,mirror
2283,9/18/2009,FB1H2S,H,,,,dgdp.gov.pk,Win 2003,mirror
2284,9/18/2009,linuXploit_crew,H,,,,www.mohtasib.gov.pk,Win 2003,mirror
2285,9/17/2009,Jackh4xor,,M,,,www.vepcon.gov.pk/global.html,Win 2003,mirror
2286,9/16/2009,Jackh4xor,,M,R,,www.pbm.gov.pk/index.html,Win 2003,mirror
2287,9/16/2009,insurgentindians,H,,,,www.ombudsmanpunjab.gov.pk,Win 2003,mirror
2288,9/15/2009,insurgentindians,H,,,,www.faisalabadpolice.gov.pk,Win 2003,mirror
2289,9/15/2009,InsurgentIndians,H,,,,www.gujratpolice.gov.pk,Win 2003,mirror
2290,9/15/2009,Jackh4xor,,M,,,www.pha.gov.pk/index.html,Win 2003,mirror
2291,9/15/2009,Jackh4xor,,M,R,,www.pcrwr.gov.pk/global.html,Win 2003,mirror
2292,9/15/2009,Jackh4xor,,M,,,www.pcret.gov.pk/global.html,Win 2000,mirror
2293,9/15/2009,Jackh4xor,,M,,,www.pifra.gov.pk/global.html,Win 2000,mirror
2294,9/15/2009,Jackh4xor,,M,,,www.savings.gov.pk/index.html,Win 2003,mirror
2295,9/15/2009,Jackh4xor,,M,,,www.ppqp.gov.pk/index.html,Win 2003,mirror
2296,9/14/2009,Jackh4xor,,,,,www.na.gov.pk/global.html,Win 2003,mirror
2297,9/14/2009,Jackh4xor,,M,,,www.nie.gov.pk/global.html,Win 2003,mirror
2298,9/14/2009,Jackh4xor,,M,,,www.heritage.gov.pk/in.html,Win 2003,mirror
2299,9/14/2009,Jackh4xor,,M,,,www.navtec.gov.pk/hacked.html,Win 2003,mirror
2300,9/14/2009,Jackh4xor,,M,,,www.pcsir.gov.pk/global.html,Win 2003,mirror
2301,9/14/2009,Jackh4xor,,M,,,www.pmad.gov.pk/faq.html,Win 2003,mirror
2302,9/14/2009,Jackh4xor,,M,,,www.cii.gov.pk/index.html,Win 2003,mirror
2303,9/14/2009,Jackh4xor,,M,,,www.mfa.gov.pk/global.html,Win 2003,mirror
2304,9/12/2009,Jackh4xor,,,,,www.pwd.gov.pk/index.html,Win 2003,mirror
2305,9/12/2009,Jackh4xor,,,,,www.tourism.gov.pk/in.html,Win 2003,mirror
2306,9/8/2009,d3-st4lli0n,H,,,,www.gjtmap.gov.pk,Linux,mirror
2307,9/2/2009,-=s0s=-,H,,,,www.punjabpolice.gov.pk,Win 2003,mirror
2308,8/21/2009,XFAISAL,H,M,,,wasa.rda.gov.pk,Linux,mirror
2309,8/15/2009,V4I-IiD.H4CK3R,,,R,,www.ncsw.gov.pk/view_news.php?...,Win 2008,mirror
2310,8/14/2009,PAKbugs,,,,,www.radio.gov.pk/index.asp,Win 2000,mirror
2311,8/14/2009,PAKbugs,,M,,,www.sindhpolice.gov.pk/index.htm,Win 2000,mirror
2312,8/14/2009,PAKbugs,,M,,,www.sindh.gov.pk/index.asp,Win 2000,mirror
2313,7/17/2009,ziion2000,H,,R,,www.healthnwfp.gov.pk,Win 2003,mirror
2314,7/14/2009,parsiland security team,,,R,,www.multan.gov.pk/NewsDetail.php,Win 2003,mirror
